Finestra,Simbolo,DataOra,Close
LEGALE,EURUSD,2025.07.15 23:00,1.16026
LEGALE,EURUSD,2025.07.16 00:00,1.16007
LEGALE,EURUSD,2025.07.16 01:00,1.16044
LEGALE,EURUSD,2025.07.16 02:00,1.16074
LEGALE,EURUSD,2025.07.16 03:00,1.16080
LEGALE,EURUSD,2025.07.16 04:00,1.16137
LEGALE,EURUSD,2025.07.16 05:00,1.16103
LEGALE,EURUSD,2025.07.16 06:00,1.16111
LEGALE,EURUSD,2025.07.16 07:00,1.16198
LEGALE,EURUSD,2025.07.16 08:00,1.16206
LEGALE,EURUSD,2025.07.16 09:00,1.16278
LEGALE,EURUSD,2025.07.16 10:00,1.16188
LEGALE,EURUSD,2025.07.16 11:00,1.16254
LEGALE,EURUSD,2025.07.16 12:00,1.16158
LEGALE,EURUSD,2025.07.16 13:00,1.16173
LEGALE,EURUSD,2025.07.16 14:00,1.16034
LEGALE,EURUSD,2025.07.16 15:00,1.15986
LEGALE,EURUSD,2025.07.16 16:00,1.15727
LEGALE,EURUSD,2025.07.16 17:00,1.15929
LEGALE,EURUSD,2025.07.16 18:00,1.16293
LEGALE,EURUSD,2025.07.16 19:00,1.16391
LEGALE,EURUSD,2025.07.16 20:00,1.16413
LEGALE,EURUSD,2025.07.16 21:00,1.16282
LEGALE,EURUSD,2025.07.16 22:00,1.16359
LEGALE,EURUSD,2025.07.16 23:00,1.16408
LEGALE,EURUSD,2025.07.17 00:00,1.16319
LEGALE,EURUSD,2025.07.17 01:00,1.16363
LEGALE,EURUSD,2025.07.17 02:00,1.16357
LEGALE,EURUSD,2025.07.17 03:00,1.16240
LEGALE,EURUSD,2025.07.17 04:00,1.16279
LEGALE,EURUSD,2025.07.17 05:00,1.16182
LEGALE,EURUSD,2025.07.17 06:00,1.16191
LEGALE,EURUSD,2025.07.17 07:00,1.16244
LEGALE,EURUSD,2025.07.17 08:00,1.16169
LEGALE,EURUSD,2025.07.17 09:00,1.15832
LEGALE,EURUSD,2025.07.17 10:00,1.15907
LEGALE,EURUSD,2025.07.17 11:00,1.16015
LEGALE,EURUSD,2025.07.17 12:00,1.15908
LEGALE,EURUSD,2025.07.17 13:00,1.15861
LEGALE,EURUSD,2025.07.17 14:00,1.15745
LEGALE,EURUSD,2025.07.17 15:00,1.15872
LEGALE,EURUSD,2025.07.17 16:00,1.15863
LEGALE,EURUSD,2025.07.17 17:00,1.15880
LEGALE,EURUSD,2025.07.17 18:00,1.15965
LEGALE,EURUSD,2025.07.17 19:00,1.15862
LEGALE,EURUSD,2025.07.17 20:00,1.15851
LEGALE,EURUSD,2025.07.17 21:00,1.15844
LEGALE,EURUSD,2025.07.17 22:00,1.15976
LEGALE,EURUSD,2025.07.17 23:00,1.15976
LEGALE,EURUSD,2025.07.18 00:00,1.15960
LEGALE,EURUSD,2025.07.18 01:00,1.16168
LEGALE,EURUSD,2025.07.18 02:00,1.16150
LEGALE,EURUSD,2025.07.18 03:00,1.16245
LEGALE,EURUSD,2025.07.18 04:00,1.16290
LEGALE,EURUSD,2025.07.18 05:00,1.16292
LEGALE,EURUSD,2025.07.18 06:00,1.16239
LEGALE,EURUSD,2025.07.18 07:00,1.16194
LEGALE,EURUSD,2025.07.18 08:00,1.16172
LEGALE,EURUSD,2025.07.18 09:00,1.16203
LEGALE,EURUSD,2025.07.18 10:00,1.16289
LEGALE,EURUSD,2025.07.18 11:00,1.16354
LEGALE,EURUSD,2025.07.18 12:00,1.16335
LEGALE,EURUSD,2025.07.18 13:00,1.16400
LEGALE,EURUSD,2025.07.18 14:00,1.16445
LEGALE,EURUSD,2025.07.18 15:00,1.16562
LEGALE,EURUSD,2025.07.18 16:00,1.16663
LEGALE,EURUSD,2025.07.18 17:00,1.16479
LEGALE,EURUSD,2025.07.18 18:00,1.16447
LEGALE,EURUSD,2025.07.18 19:00,1.16286
LEGALE,EURUSD,2025.07.18 20:00,1.16271
LEGALE,EURUSD,2025.07.18 21:00,1.16217
LEGALE,EURUSD,2025.07.18 22:00,1.16225
LEGALE,EURUSD,2025.07.18 23:00,1.16227
LEGALE,EURUSD,2025.07.21 00:00,1.16327
LEGALE,EURUSD,2025.07.21 01:00,1.16264
LEGALE,EURUSD,2025.07.21 02:00,1.16298
LEGALE,EURUSD,2025.07.21 03:00,1.16193
LEGALE,EURUSD,2025.07.21 04:00,1.16175
LEGALE,EURUSD,2025.07.21 05:00,1.16220
LEGALE,EURUSD,2025.07.21 06:00,1.16255
LEGALE,EURUSD,2025.07.21 07:00,1.16293
LEGALE,EURUSD,2025.07.21 08:00,1.16337
LEGALE,EURUSD,2025.07.21 09:00,1.16414
LEGALE,EURUSD,2025.07.21 10:00,1.16435
LEGALE,EURUSD,2025.07.21 11:00,1.16424
LEGALE,EURUSD,2025.07.21 12:00,1.16450
LEGALE,EURUSD,2025.07.21 13:00,1.16457
LEGALE,EURUSD,2025.07.21 14:00,1.16677
LEGALE,EURUSD,2025.07.21 15:00,1.16651
LEGALE,EURUSD,2025.07.21 16:00,1.16649
LEGALE,EURUSD,2025.07.21 17:00,1.16965
LEGALE,EURUSD,2025.07.21 18:00,1.17048
LEGALE,EURUSD,2025.07.21 19:00,1.17001
LEGALE,EURUSD,2025.07.21 20:00,1.16908
LEGALE,EURUSD,2025.07.21 21:00,1.16939
LEGALE,EURUSD,2025.07.21 22:00,1.16896
LEGALE,EURUSD,2025.07.21 23:00,1.16951
LEGALE,EURUSD,2025.07.22 00:00,1.16907
LEGALE,EURUSD,2025.07.22 01:00,1.16948
LEGALE,EURUSD,2025.07.22 02:00,1.16949
LEGALE,EURUSD,2025.07.22 03:00,1.16885
LEGALE,EURUSD,2025.07.22 04:00,1.16881
LEGALE,EURUSD,2025.07.22 05:00,1.16906
LEGALE,EURUSD,2025.07.22 06:00,1.16873
LEGALE,EURUSD,2025.07.22 07:00,1.16884
LEGALE,EURUSD,2025.07.22 08:00,1.16873
LEGALE,EURUSD,2025.07.22 09:00,1.16910
LEGALE,EURUSD,2025.07.22 10:00,1.16860
LEGALE,EURUSD,2025.07.22 11:00,1.16984
LEGALE,EURUSD,2025.07.22 12:00,1.17054
LEGALE,EURUSD,2025.07.22 13:00,1.17019
LEGALE,EURUSD,2025.07.22 14:00,1.17015
LEGALE,EURUSD,2025.07.22 15:00,1.16908
LEGALE,EURUSD,2025.07.22 16:00,1.17042
LEGALE,EURUSD,2025.07.22 17:00,1.17225
LEGALE,EURUSD,2025.07.22 18:00,1.17479
LEGALE,EURUSD,2025.07.22 19:00,1.17551
LEGALE,EURUSD,2025.07.22 20:00,1.17459
LEGALE,EURUSD,2025.07.22 21:00,1.17480
LEGALE,EURUSD,2025.07.22 22:00,1.17515
LEGALE,EURUSD,2025.07.22 23:00,1.17542
LEGALE,EURUSD,2025.07.23 00:00,1.17482
LEGALE,EURUSD,2025.07.23 01:00,1.17483
LEGALE,EURUSD,2025.07.23 02:00,1.17381
LEGALE,EURUSD,2025.07.23 03:00,1.17472
LEGALE,EURUSD,2025.07.23 04:00,1.17370
LEGALE,EURUSD,2025.07.23 05:00,1.17349
LEGALE,EURUSD,2025.07.23 06:00,1.17391
LEGALE,EURUSD,2025.07.23 07:00,1.17350
LEGALE,EURUSD,2025.07.23 08:00,1.17304
LEGALE,EURUSD,2025.07.23 09:00,1.17424
LEGALE,EURUSD,2025.07.23 10:00,1.17419
LEGALE,EURUSD,2025.07.23 11:00,1.17330
LEGALE,EURUSD,2025.07.23 12:00,1.17359
LEGALE,EURUSD,2025.07.23 13:00,1.17259
LEGALE,EURUSD,2025.07.23 14:00,1.17257
LEGALE,EURUSD,2025.07.23 15:00,1.17251
LEGALE,EURUSD,2025.07.23 16:00,1.17262
LEGALE,EURUSD,2025.07.23 17:00,1.17337
LEGALE,EURUSD,2025.07.23 18:00,1.17468
LEGALE,EURUSD,2025.07.23 19:00,1.17512
LEGALE,EURUSD,2025.07.23 20:00,1.17598
LEGALE,EURUSD,2025.07.23 21:00,1.17713
LEGALE,EURUSD,2025.07.23 22:00,1.17733
LEGALE,EURUSD,2025.07.23 23:00,1.17734
LEGALE,EURUSD,2025.07.24 00:00,1.17681
LEGALE,EURUSD,2025.07.24 01:00,1.17734
LEGALE,EURUSD,2025.07.24 02:00,1.17733
LEGALE,EURUSD,2025.07.24 03:00,1.17671
LEGALE,EURUSD,2025.07.24 04:00,1.17750
LEGALE,EURUSD,2025.07.24 05:00,1.17768
LEGALE,EURUSD,2025.07.24 06:00,1.17752
LEGALE,EURUSD,2025.07.24 07:00,1.17742
LEGALE,EURUSD,2025.07.24 08:00,1.17710
LEGALE,EURUSD,2025.07.24 09:00,1.17573
LEGALE,EURUSD,2025.07.24 10:00,1.17617
LEGALE,EURUSD,2025.07.24 11:00,1.17580
LEGALE,EURUSD,2025.07.24 12:00,1.17526
LEGALE,EURUSD,2025.07.24 13:00,1.17491
LEGALE,EURUSD,2025.07.24 14:00,1.17559
LEGALE,EURUSD,2025.07.24 15:00,1.17361
LEGALE,EURUSD,2025.07.24 16:00,1.17714
LEGALE,EURUSD,2025.07.24 17:00,1.17662
LEGALE,EURUSD,2025.07.24 18:00,1.17647
LEGALE,EURUSD,2025.07.24 19:00,1.17626
LEGALE,EURUSD,2025.07.24 20:00,1.17699
LEGALE,EURUSD,2025.07.24 21:00,1.17659
LEGALE,EURUSD,2025.07.24 22:00,1.17583
LEGALE,EURUSD,2025.07.24 23:00,1.17488
LEGALE,EURUSD,2025.07.25 00:00,1.17452
LEGALE,EURUSD,2025.07.25 01:00,1.17518
LEGALE,EURUSD,2025.07.25 02:00,1.17548
LEGALE,EURUSD,2025.07.25 03:00,1.17544
LEGALE,EURUSD,2025.07.25 04:00,1.17430
LEGALE,EURUSD,2025.07.25 05:00,1.17393
LEGALE,EURUSD,2025.07.25 06:00,1.17424
LEGALE,EURUSD,2025.07.25 07:00,1.17401
LEGALE,EURUSD,2025.07.25 08:00,1.17468
LEGALE,EURUSD,2025.07.25 09:00,1.17479
LEGALE,EURUSD,2025.07.25 10:00,1.17528
LEGALE,EURUSD,2025.07.25 11:00,1.17433
LEGALE,EURUSD,2025.07.25 12:00,1.17351
LEGALE,EURUSD,2025.07.25 13:00,1.17282
LEGALE,EURUSD,2025.07.25 14:00,1.17210
LEGALE,EURUSD,2025.07.25 15:00,1.17183
LEGALE,EURUSD,2025.07.25 16:00,1.17217
LEGALE,EURUSD,2025.07.25 17:00,1.17296
LEGALE,EURUSD,2025.07.25 18:00,1.17290
LEGALE,EURUSD,2025.07.25 19:00,1.17289
LEGALE,EURUSD,2025.07.25 20:00,1.17364
LEGALE,EURUSD,2025.07.25 21:00,1.17455
LEGALE,EURUSD,2025.07.25 22:00,1.17438
LEGALE,EURUSD,2025.07.25 23:00,1.17392
LEGALE,EURUSD,2025.07.28 00:00,1.17601
LEGALE,EURUSD,2025.07.28 01:00,1.17552
LEGALE,EURUSD,2025.07.28 02:00,1.17556
LEGALE,EURUSD,2025.07.28 03:00,1.17639
LEGALE,EURUSD,2025.07.28 04:00,1.17525
LEGALE,EURUSD,2025.07.28 05:00,1.17549
LEGALE,EURUSD,2025.07.28 06:00,1.17566
LEGALE,EURUSD,2025.07.28 07:00,1.17475
LEGALE,EURUSD,2025.07.28 08:00,1.17408
LEGALE,EURUSD,2025.07.28 09:00,1.17213
LEGALE,EURUSD,2025.07.28 10:00,1.16747
LEGALE,EURUSD,2025.07.28 11:00,1.16792
LEGALE,EURUSD,2025.07.28 12:00,1.16669
LEGALE,EURUSD,2025.07.28 13:00,1.16581
LEGALE,EURUSD,2025.07.28 14:00,1.16512
LEGALE,EURUSD,2025.07.28 15:00,1.16580
LEGALE,EURUSD,2025.07.28 16:00,1.16343
LEGALE,EURUSD,2025.07.28 17:00,1.16373
LEGALE,EURUSD,2025.07.28 18:00,1.16089
LEGALE,EURUSD,2025.07.28 19:00,1.15992
LEGALE,EURUSD,2025.07.28 20:00,1.15921
LEGALE,EURUSD,2025.07.28 21:00,1.15948
LEGALE,EURUSD,2025.07.28 22:00,1.15916
LEGALE,EURUSD,2025.07.28 23:00,1.15889
LEGALE,EURUSD,2025.07.29 00:00,1.15895
LEGALE,EURUSD,2025.07.29 01:00,1.15937
LEGALE,EURUSD,2025.07.29 02:00,1.15965
LEGALE,EURUSD,2025.07.29 03:00,1.15851
LEGALE,EURUSD,2025.07.29 04:00,1.15910
LEGALE,EURUSD,2025.07.29 05:00,1.15971
LEGALE,EURUSD,2025.07.29 06:00,1.15829
LEGALE,EURUSD,2025.07.29 07:00,1.15889
LEGALE,EURUSD,2025.07.29 08:00,1.15788
LEGALE,EURUSD,2025.07.29 09:00,1.15338
LEGALE,EURUSD,2025.07.29 10:00,1.15548
LEGALE,EURUSD,2025.07.29 11:00,1.15689
LEGALE,EURUSD,2025.07.29 12:00,1.15767
LEGALE,EURUSD,2025.07.29 13:00,1.15742
LEGALE,EURUSD,2025.07.29 14:00,1.15401
LEGALE,EURUSD,2025.07.29 15:00,1.15246
LEGALE,EURUSD,2025.07.29 16:00,1.15460
LEGALE,EURUSD,2025.07.29 17:00,1.15229
LEGALE,EURUSD,2025.07.29 18:00,1.15335
LEGALE,EURUSD,2025.07.29 19:00,1.15416
LEGALE,EURUSD,2025.07.29 20:00,1.15417
LEGALE,EURUSD,2025.07.29 21:00,1.15504
LEGALE,EURUSD,2025.07.29 22:00,1.15500
LEGALE,EURUSD,2025.07.29 23:00,1.15453
LEGALE,EURUSD,2025.07.30 00:00,1.15468
LEGALE,EURUSD,2025.07.30 01:00,1.15498
LEGALE,EURUSD,2025.07.30 02:00,1.15510
LEGALE,EURUSD,2025.07.30 03:00,1.15673
LEGALE,EURUSD,2025.07.30 04:00,1.15643
LEGALE,EURUSD,2025.07.30 05:00,1.15638
LEGALE,EURUSD,2025.07.30 06:00,1.15619
LEGALE,EURUSD,2025.07.30 07:00,1.15512
LEGALE,EURUSD,2025.07.30 08:00,1.15501
LEGALE,EURUSD,2025.07.30 09:00,1.15567
LEGALE,EURUSD,2025.07.30 10:00,1.15536
LEGALE,EURUSD,2025.07.30 11:00,1.15568
LEGALE,EURUSD,2025.07.30 12:00,1.15519
LEGALE,EURUSD,2025.07.30 13:00,1.15393
LEGALE,EURUSD,2025.07.30 14:00,1.15311
LEGALE,EURUSD,2025.07.30 15:00,1.14732
LEGALE,EURUSD,2025.07.30 16:00,1.14695
LEGALE,EURUSD,2025.07.30 17:00,1.14805
LEGALE,EURUSD,2025.07.30 18:00,1.14688
LEGALE,EURUSD,2025.07.30 19:00,1.14739
LEGALE,EURUSD,2025.07.30 20:00,1.14805
LEGALE,EURUSD,2025.07.30 21:00,1.14242
LEGALE,EURUSD,2025.07.30 22:00,1.14241
LEGALE,EURUSD,2025.07.30 23:00,1.14037
LEGALE,EURUSD,2025.07.31 00:00,1.14072
LEGALE,EURUSD,2025.07.31 01:00,1.14228
LEGALE,EURUSD,2025.07.31 02:00,1.14282
LEGALE,EURUSD,2025.07.31 03:00,1.14342
LEGALE,EURUSD,2025.07.31 04:00,1.14307
LEGALE,EURUSD,2025.07.31 05:00,1.14293
LEGALE,EURUSD,2025.07.31 06:00,1.14234
LEGALE,EURUSD,2025.07.31 07:00,1.14357
LEGALE,EURUSD,2025.07.31 08:00,1.14366
LEGALE,EURUSD,2025.07.31 09:00,1.14586
LEGALE,EURUSD,2025.07.31 10:00,1.14488
LEGALE,EURUSD,2025.07.31 11:00,1.14501
LEGALE,EURUSD,2025.07.31 12:00,1.14333
LEGALE,EURUSD,2025.07.31 13:00,1.14398
LEGALE,EURUSD,2025.07.31 14:00,1.14493
LEGALE,EURUSD,2025.07.31 15:00,1.14287
LEGALE,EURUSD,2025.07.31 16:00,1.14113
LEGALE,EURUSD,2025.07.31 17:00,1.14449
LEGALE,EURUSD,2025.07.31 18:00,1.14300
LEGALE,EURUSD,2025.07.31 19:00,1.14226
LEGALE,EURUSD,2025.07.31 20:00,1.14196
LEGALE,EURUSD,2025.07.31 21:00,1.14267
LEGALE,EURUSD,2025.07.31 22:00,1.14126
LEGALE,EURUSD,2025.07.31 23:00,1.14147
