Pass,Simbolo,Periodo,Attraversamenti Grezzi Long,Attraversamenti Grezzi Short,Attraversamenti Eseguibili Long,Attraversamenti Eseguibili Short,Giorni Contati,Eseguibili Al Giorno Long,Eseguibili Al Giorno Short,Eseguibili Al Giorno Totale,Grezzi Al Giorno Totale,C1 Esito,Mfe Mediana Long Punti Indice,Mfe Mediana Short Punti Indice,Mae Mediana Long Punti Indice,Mae Mediana Short Punti Indice,Rr Da Mediane Long,Rr Da Mediane Short,Win Rate Necessario Long Pct,Win Rate Necessario Short Pct,Mfe Su Spread Long,Mfe Su Spread Short,Spread Misurato Punti Indice,Soglia C3 Punti Indice,C3 Esito Long,C3 Esito Short,C5 Esito Long,C5 Esito Short,Chiuse Long,Chiuse Short,Convergute Long,Convergute Short,Non Convergute Long Pct,Non Convergute Short Pct,Non Convergute Totale Pct,Uscite Fine Sessione Long,Uscite Fine Sessione Short,Uscite Tetto Barre Long,Uscite Tetto Barre Short,Uscite Fine Corsa Escluse,C6 Esito,Max Eseguibili Giorno Long,Max Eseguibili Giorno Short,Max Eseguibili Giorno Totale,Rischio Aperto Max Pct,C7 Cap Necessario,Giorni Almeno 2 Eseguibili,Giorni Zero Eseguibili,Tenuta Mediana Long Barre,Tenuta Mediana Short Barre,Tenuta Mediana Totale Barre,Sotto 60 Secondi Pct,C8 Esito,Mfe Orizzonte Mediana Long,Mfe Orizzonte Mediana Short,Mae Orizzonte Mediana Long,Mae Orizzonte Mediana Short,Movimento Orizzonte Mediano Long,Movimento Orizzonte Mediano Short,Orizzonte Completo Long,Orizzonte Completo Short,Orizzonte Incompleto Long,Orizzonte Incompleto Short,Barre Valutate,Barre Fuori Finestra,Barre Saltate Dati,Valutazioni Metro Mancante Segnale,Valutazioni Perse Buco Finestra,Valutazioni Con Solo Metro,Barre Senza Z Con Posizione Aperta,Z Non Calcolabile,Giorni Spaiati,Giorni Spaiati Pct,C2 Esito,Attraversamenti Ingresso Fuori Finestra,Attraversamenti Prima Barra Sessione,Occupato Stesso Lato Long,Occupato Stesso Lato Short,Scartati Occupato Altro Lato Collaudo,Atr Mediano Punti Indice,Atr Divergenza Rel Media Pct,Punto Indice Prezzo,Metro Prima Barra Epoch,Gamba Prima Barra Epoch,Campioni Troncati,Autotest Falliti,Autotest Blocchi,Finestra N,Soglia Ingresso Sigma,Soglia Uscita Sigma,Modo Spread,Modo Z Score,Barre Max Tenuta,Barre Orizzonte,Lato Attivo,Giorni Festa Metro,Giorni Metro Zero Calendario,Ingressi Barra Reale Fuori,Chiuse Zero Barre,InpFinestraN,InpSogliaIngressoSigma,InpSimboloMetro,InpModoSpread,InpModoZScore,InpSogliaUscitaSigma,InpOraInizioServer,InpMinInizioServer,InpOraFineServer,InpMinFineServer,InpBarreMaxTenuta,InpBarreOrizzonte,InpLato,InpPuntiPerIndice,InpAtrPeriod,InpAtrModoRma,InpWarmupBarre,InpConfrontaMT5,InpScriviCsv,InpVerbose,InpAutoTest,InpTag
57,NASUSD,PERIOD_M5,1264,1244,695,701,450,1.544,1.558,3.102,5.573,1,41.600,40.900,43.500,41.800,0.9563,0.9785,54.95,54.33,23.111,22.722,1.80,5.40,2,2,1,1,695,701,555,563,20.14,19.69,19.91,140,138,0,0,0,2,5,4,7,4.55,1,431,3,13.00,13.00,13.00,0.00,2,68.200,66.500,61.600,62.700,14.600,-3.950,569,586,126,115,38715,80974,0,1,53,53,0,0,1,0.22,1,29,145,556,527,0,26.3357,0.0000,1.00000,1727367000,1727368500,0,0,25,45,1.500,0.050,0,0,120,24,0,1,0,27,0,45,1.50,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
79,NASUSD,PERIOD_M5,939,903,549,528,450,1.220,1.173,2.393,4.093,1,45.700,45.050,45.800,47.000,0.9978,0.9585,53.81,54.89,25.389,25.028,1.80,5.40,2,2,1,1,549,528,422,409,23.13,22.54,22.84,127,119,0,0,0,2,5,4,6,3.90,1,379,10,15.00,16.00,15.00,0.00,2,71.150,62.450,65.900,72.000,10.250,-7.350,446,422,103,106,38715,80974,0,1,53,53,0,0,1,0.22,1,14,130,380,371,0,26.2786,0.0000,1.00000,1727367000,1727368500,0,0,25,55,1.800,0.050,0,0,120,24,0,1,0,11,0,55,1.80,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
14,NASUSD,PERIOD_M5,2021,2003,1215,1228,450,2.700,2.729,5.429,8.942,1,31.000,29.850,33.600,30.550,0.9226,0.9771,55.91,54.37,17.222,16.583,1.80,5.40,2,2,1,1,1215,1228,1046,1064,13.91,13.36,13.63,169,164,0,0,0,2,7,7,12,7.80,1,447,3,9.00,9.00,9.00,0.00,1,60.350,62.900,61.250,60.400,11.100,-5.300,896,929,319,299,38715,80974,0,1,53,53,0,0,1,0.22,1,52,150,785,744,0,26.1429,0.0000,1.00000,1727367000,1727368500,0,0,25,30,0.900,0.050,0,0,120,24,0,1,0,44,0,30,0.90,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
36,NASUSD,PERIOD_M5,1595,1539,867,839,450,1.927,1.864,3.791,6.964,1,36.400,36.100,38.300,40.900,0.9504,0.8826,55.12,57.10,20.222,20.056,1.80,5.40,2,2,1,1,867,839,709,694,18.22,17.28,17.76,158,145,0,0,0,2,6,5,9,5.85,1,439,3,11.00,12.00,12.00,0.00,2,62.350,64.200,59.200,62.400,11.750,-5.300,686,676,181,163,38715,80974,0,1,53,53,0,0,1,0.22,1,35,140,712,681,0,26.3964,0.0000,1.00000,1727367000,1727368500,0,0,25,40,1.200,0.050,0,0,120,24,0,1,0,34,0,40,1.20,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
58,NASUSD,PERIOD_M5,1177,1199,655,657,450,1.456,1.460,2.916,5.280,1,42.600,41.000,42.400,42.900,1.0047,0.9557,53.62,54.97,23.667,22.778,1.80,5.40,2,2,1,1,655,657,513,523,21.68,20.40,21.04,142,134,0,0,0,2,5,4,8,5.20,1,432,5,14.00,15.00,15.00,0.00,2,67.700,63.400,59.700,64.400,14.600,-6.300,545,555,110,102,38715,80974,0,1,53,53,0,0,1,0.22,1,19,139,512,533,0,26.4607,0.0000,1.00000,1727367000,1727368500,0,0,25,50,1.500,0.050,0,0,120,24,0,1,0,15,0,50,1.50,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
80,NASUSD,PERIOD_M5,1382,1268,1211,1131,450,2.691,2.513,5.204,5.889,1,24.500,22.800,26.200,24.500,0.9351,0.9306,55.55,55.68,13.611,12.667,1.80,5.40,2,2,1,1,1211,1131,1174,1076,3.06,4.86,3.93,37,55,0,0,0,2,6,6,10,6.50,1,445,3,5.00,5.00,5.00,0.00,1,56.700,60.950,60.900,59.250,8.300,-6.150,897,828,314,303,38715,80974,0,1,20,13,0,0,1,0.22,1,44,174,151,113,0,25.8714,0.0000,1.00000,1727367000,1727368500,0,0,25,10,1.950,0.050,0,0,120,24,0,1,0,39,0,10,1.95,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
15,NASUSD,PERIOD_M5,1843,1889,1075,1087,450,2.389,2.416,4.804,8.293,1,32.400,31.200,34.900,34.000,0.9284,0.9176,55.75,56.06,18.000,17.333,1.80,5.40,2,2,1,1,1075,1087,904,928,15.91,14.63,15.26,171,159,0,0,0,2,6,8,11,7.15,1,445,3,10.00,10.00,10.00,0.00,1,61.600,60.900,59.000,60.900,12.600,-6.250,811,832,264,255,38715,80974,0,1,53,53,0,0,1,0.22,1,57,147,740,773,0,26.4071,0.0000,1.00000,1727367000,1727368500,0,0,25,35,0.900,0.050,0,0,120,24,0,1,0,52,0,35,0.90,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
37,NASUSD,PERIOD_M5,1411,1525,777,805,450,1.727,1.789,3.516,6.524,1,38.800,40.500,39.800,39.200,0.9749,1.0332,54.43,52.87,21.556,22.500,1.80,5.40,2,2,1,1,777,805,627,657,19.31,18.39,18.84,150,148,0,0,0,2,5,5,9,5.85,1,434,3,12.00,13.00,12.00,0.00,2,63.950,61.800,59.100,62.400,12.000,-6.300,642,675,135,130,38715,80974,0,1,53,53,0,0,1,0.22,1,38,146,617,699,0,26.4107,0.0000,1.00000,1727367000,1727368500,0,0,25,45,1.200,0.050,0,0,120,24,0,1,0,37,0,45,1.20,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
59,NASUSD,PERIOD_M5,1072,1187,611,630,450,1.358,1.400,2.758,5.020,1,45.800,41.150,43.300,46.000,1.0577,0.8946,52.24,56.74,25.444,22.861,1.80,5.40,2,2,1,1,611,630,469,486,23.24,22.86,23.05,142,144,0,0,0,2,5,5,9,5.85,1,421,5,15.00,16.00,16.00,0.00,2,66.200,59.800,61.950,68.500,10.650,-6.800,498,521,113,109,38715,80974,0,1,53,53,0,0,1,0.22,1,14,131,451,553,0,26.6214,0.0000,1.00000,1727367000,1727368500,0,0,25,55,1.500,0.050,0,0,120,24,0,1,0,9,0,55,1.50,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
81,NASUSD,PERIOD_M5,1315,1235,1030,981,450,2.289,2.180,4.469,5.667,1,28.300,25.400,31.250,30.600,0.9056,0.8301,56.41,58.74,15.722,14.111,1.80,5.40,2,2,1,1,1030,981,970,912,5.83,7.03,6.41,60,69,0,0,0,2,5,6,8,5.20,1,443,2,7.00,7.00,7.00,0.00,1,60.150,59.050,61.650,59.650,8.250,-3.350,774,710,256,271,38715,80974,0,1,30,23,0,0,1,0.22,1,45,172,266,228,0,25.3571,0.0000,1.00000,1727367000,1727368500,0,0,25,15,1.950,0.050,0,0,120,24,0,1,0,39,0,15,1.95,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
16,NASUSD,PERIOD_M5,1678,1732,967,974,450,2.149,2.164,4.313,7.578,1,34.500,33.350,37.300,36.000,0.9249,0.9264,55.85,55.80,19.167,18.528,1.80,5.40,2,2,1,1,967,974,799,815,17.37,16.32,16.85,168,159,0,0,0,2,6,7,11,7.15,1,441,3,11.00,11.00,11.00,0.00,1,61.800,60.400,61.000,62.700,12.800,-6.700,759,777,208,197,38715,80974,0,1,53,53,0,0,1,0.22,1,40,140,697,732,0,26.4357,0.0000,1.00000,1727367000,1727368500,0,0,25,40,0.900,0.050,0,0,120,24,0,1,0,34,0,40,0.90,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
38,NASUSD,PERIOD_M5,1335,1460,737,761,450,1.638,1.691,3.329,6.211,1,40.800,40.700,40.100,39.400,1.0175,1.0330,53.28,52.88,22.667,22.611,1.80,5.40,2,2,1,1,737,761,586,616,20.49,19.05,19.76,151,145,0,0,0,2,5,5,10,6.50,1,432,3,12.00,13.00,13.00,0.00,2,65.200,61.500,59.400,60.900,15.600,-6.800,618,645,119,116,38715,80974,0,1,53,53,0,0,1,0.22,1,33,142,585,679,0,26.5500,0.0000,1.00000,1727367000,1727368500,0,0,25,50,1.200,0.050,0,0,120,24,0,1,0,31,0,50,1.20,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
60,NASUSD,PERIOD_M5,2279,2213,1802,1768,450,4.004,3.929,7.933,9.982,1,23.050,22.600,25.200,24.600,0.9147,0.9187,56.15,56.03,12.806,12.556,1.80,5.40,2,2,1,1,1802,1768,1723,1679,4.38,5.03,4.71,79,89,0,0,0,2,7,7,12,7.80,1,447,2,5.00,5.00,5.00,0.00,1,55.600,57.350,58.900,56.000,9.300,-6.850,1335,1300,467,468,38715,80974,0,1,20,13,0,0,1,0.22,1,85,186,438,399,0,26.4214,0.0000,1.00000,1727367000,1727368500,0,0,25,10,1.650,0.050,0,0,120,24,0,1,0,74,0,10,1.65,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
82,NASUSD,PERIOD_M5,1220,1153,901,871,450,2.002,1.936,3.938,5.273,1,32.100,31.400,36.000,32.200,0.8917,0.9752,56.83,54.43,17.833,17.444,1.80,5.40,2,2,1,1,901,871,818,784,9.21,9.99,9.59,83,87,0,0,0,2,5,5,8,5.20,1,441,2,9.00,9.00,9.00,0.00,1,61.500,62.400,61.500,61.200,11.500,-6.000,671,637,230,234,38715,80974,0,1,40,33,0,0,1,0.22,1,46,177,297,258,0,25.6179,0.0000,1.00000,1727367000,1727368500,0,0,25,20,1.950,0.050,0,0,120,24,0,1,0,43,0,20,1.95,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
17,NASUSD,PERIOD_M5,1598,1632,897,922,450,1.993,2.049,4.042,7.178,1,36.200,34.750,36.000,36.800,1.0056,0.9443,53.60,55.29,20.111,19.306,1.80,5.40,2,2,1,1,897,922,736,758,17.95,17.79,17.87,161,164,0,0,0,2,6,6,11,7.15,1,435,3,10.00,11.00,11.00,0.00,1,60.450,60.200,61.450,60.300,12.650,-3.950,730,758,167,164,38715,80974,0,1,53,53,0,0,1,0.22,1,35,139,684,692,0,26.6071,0.0000,1.00000,1727367000,1727368500,0,0,25,45,0.900,0.050,0,0,120,24,0,1,0,33,0,45,0.90,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
61,NASUSD,PERIOD_M5,1976,1851,1407,1341,450,3.127,2.980,6.107,8.504,1,26.300,26.100,29.900,28.900,0.8796,0.9031,57.19,56.49,14.611,14.500,1.80,5.40,2,2,1,1,1407,1341,1319,1246,6.25,7.08,6.66,88,95,0,0,0,2,7,6,11,7.15,1,446,2,7.00,7.00,7.00,0.00,1,59.250,59.350,59.800,56.850,12.150,-2.100,1052,994,355,347,38715,80974,0,1,30,23,0,0,1,0.22,1,54,191,541,484,0,26.1250,0.0000,1.00000,1727367000,1727368500,0,0,25,15,1.650,0.050,0,0,120,24,0,1,0,47,0,15,1.65,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
83,NASUSD,PERIOD_M5,1116,998,781,715,450,1.736,1.589,3.324,4.698,1,34.600,33.500,38.500,35.500,0.8987,0.9437,56.62,55.31,19.222,18.611,1.80,5.40,2,2,1,1,781,715,689,622,11.78,13.01,12.37,92,93,0,0,0,2,4,5,7,4.55,1,432,4,10.00,10.00,10.00,0.00,1,67.300,66.150,63.700,65.700,11.500,-7.100,593,534,188,181,38715,80974,0,1,50,43,0,0,1,0.22,1,34,151,317,267,0,25.1107,0.0000,1.00000,1727367000,1727368500,0,0,25,25,1.950,0.050,0,0,120,24,0,1,0,33,0,25,1.95,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
39,NASUSD,PERIOD_M5,1258,1379,699,736,450,1.553,1.636,3.189,5.860,1,44.100,40.800,39.900,40.500,1.1053,1.0074,51.06,53.55,24.500,22.667,1.80,5.40,2,2,1,1,699,736,545,579,22.03,21.33,21.67,154,157,0,0,0,2,5,5,10,6.50,1,431,3,13.00,14.00,13.00,0.00,2,63.750,60.800,59.600,62.900,11.650,-4.800,580,615,119,121,38715,80974,0,1,53,53,0,0,1,0.22,1,31,142,545,626,0,26.7286,0.0000,1.00000,1727367000,1727368500,0,0,25,55,1.200,0.050,0,0,120,24,0,1,0,26,0,55,1.20,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
18,NASUSD,PERIOD_M5,1477,1540,846,874,450,1.880,1.942,3.822,6.704,1,37.700,36.000,34.650,38.300,1.0880,0.9399,51.48,55.41,20.944,20.000,1.80,5.40,2,2,1,1,846,874,686,716,18.91,18.08,18.49,160,158,0,0,0,2,5,6,11,7.15,1,433,3,11.00,12.00,11.00,0.00,1,63.200,60.550,59.800,60.250,12.500,-6.250,699,726,147,148,38715,80974,0,1,53,53,0,0,1,0.22,1,42,128,619,636,0,27.1964,0.0000,1.00000,1727367000,1727368500,0,0,25,50,0.900,0.050,0,0,120,24,0,1,0,37,0,50,0.90,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
62,NASUSD,PERIOD_M5,1698,1646,1128,1122,450,2.507,2.493,5.000,7.431,1,31.250,28.700,33.500,32.100,0.9328,0.8941,55.62,56.76,17.361,15.944,1.80,5.40,2,2,1,1,1128,1122,1021,1011,9.49,9.89,9.69,107,111,0,0,0,2,6,5,9,5.85,1,447,2,9.00,9.00,9.00,0.00,1,62.400,59.850,58.900,57.400,12.600,-5.100,847,830,281,292,38715,80974,0,1,40,33,0,0,1,0.22,1,56,172,542,496,0,25.7643,0.0000,1.00000,1727367000,1727368500,0,0,25,20,1.650,0.050,0,0,120,24,0,1,0,51,0,20,1.65,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
40,NASUSD,PERIOD_M5,3115,3003,2296,2234,450,5.102,4.964,10.067,13.596,1,22.200,22.350,23.900,23.250,0.9289,0.9613,55.73,54.81,12.333,12.417,1.80,5.40,2,2,1,1,2296,2234,2187,2107,4.75,5.68,5.21,109,127,0,0,0,2,9,8,15,9.75,1,448,2,5.00,5.00,5.00,0.00,1,56.600,58.700,55.200,55.400,11.700,-7.100,1709,1627,587,607,38715,80974,0,1,20,13,0,0,1,0.22,1,106,193,766,716,0,26.6107,0.0000,1.00000,1727367000,1727368500,0,0,25,10,1.350,0.050,0,0,120,24,0,1,0,96,0,10,1.35,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
84,NASUSD,PERIOD_M5,1065,946,705,634,450,1.567,1.409,2.976,4.469,1,39.000,38.100,38.000,38.750,1.0263,0.9832,53.05,54.20,21.667,21.167,1.80,5.40,2,2,1,1,705,634,609,537,13.62,15.30,14.41,96,97,0,0,0,2,4,4,6,3.90,1,425,4,12.00,12.00,12.00,0.00,2,69.400,67.700,61.400,72.300,15.000,-10.300,547,485,158,149,38715,80974,0,1,53,53,0,0,1,0.22,1,34,155,342,296,0,25.4929,0.0000,1.00000,1727367000,1727368500,0,0,25,30,1.950,0.050,0,0,120,24,0,1,0,32,0,30,1.95,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
63,NASUSD,PERIOD_M5,1587,1464,994,950,450,2.209,2.111,4.320,6.780,1,32.550,31.600,37.250,34.450,0.8738,0.9173,57.37,56.07,18.083,17.556,1.80,5.40,2,2,1,1,994,950,873,831,12.17,12.53,12.35,121,119,0,0,0,2,5,6,10,6.50,1,444,3,10.00,10.00,10.00,0.00,1,62.000,64.600,61.400,57.700,7.800,-1.300,747,709,247,241,38715,80974,0,1,50,43,0,0,1,0.22,1,52,159,568,487,0,25.6679,0.0000,1.00000,1727367000,1727368500,0,0,25,25,1.650,0.050,0,0,120,24,0,1,0,47,0,25,1.65,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
19,NASUSD,PERIOD_M5,1377,1510,788,841,450,1.751,1.869,3.620,6.416,1,38.650,38.500,38.300,38.300,1.0091,1.0052,53.51,53.61,21.472,21.389,1.80,5.40,2,2,1,1,788,841,620,675,21.32,19.74,20.50,168,166,0,0,0,2,5,6,11,7.15,1,429,3,11.00,12.00,12.00,0.00,2,64.400,67.550,59.000,61.000,13.700,-7.600,653,704,135,137,38715,80974,0,1,53,53,0,0,1,0.22,1,32,133,578,648,0,27.3429,0.0000,1.00000,1727367000,1727368500,0,0,25,55,0.900,0.050,0,0,120,24,0,1,0,27,0,55,0.90,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
41,NASUSD,PERIOD_M5,2531,2446,1674,1640,450,3.720,3.644,7.364,11.060,1,25.800,25.900,28.950,27.900,0.8912,0.9283,56.84,55.75,14.333,14.389,1.80,5.40,2,2,1,1,1674,1640,1563,1524,6.63,7.07,6.85,111,116,0,0,0,2,7,7,12,7.80,1,447,2,7.00,7.00,7.00,0.00,1,58.850,58.200,59.700,57.300,10.150,-3.900,1236,1217,438,423,38715,80974,0,1,30,23,0,0,1,0.22,1,81,191,814,768,0,26.5214,0.0000,1.00000,1727367000,1727368500,0,0,25,15,1.350,0.050,0,0,120,24,0,1,0,74,0,15,1.35,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
85,NASUSD,PERIOD_M5,997,908,649,584,450,1.442,1.298,2.740,4.233,1,40.500,38.500,44.100,45.350,0.9184,0.8490,56.04,58.14,22.500,21.389,1.80,5.40,2,2,1,1,649,584,548,483,15.56,17.29,16.38,101,101,0,0,0,2,4,4,6,3.90,1,410,6,12.00,13.00,12.00,0.00,2,70.700,68.000,61.400,72.900,13.700,-8.950,511,458,138,126,38715,80974,0,1,53,53,0,0,1,0.22,1,34,148,335,303,0,25.9429,0.0000,1.00000,1727367000,1727368500,0,0,25,35,1.950,0.050,0,0,120,24,0,1,0,32,0,35,1.95,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
20,NASUSD,PERIOD_M5,3629,3505,2651,2570,450,5.891,5.711,11.602,15.853,1,21.500,21.800,22.900,22.600,0.9389,0.9646,55.44,54.72,11.944,12.111,1.80,5.40,2,2,1,1,2651,2570,2521,2429,4.90,5.49,5.19,130,141,0,0,0,2,11,9,17,11.05,1,448,2,5.00,5.00,5.00,0.00,1,57.200,57.200,54.950,54.100,12.300,-8.750,1976,1876,675,694,38715,80974,0,1,20,13,0,0,1,0.22,1,112,186,924,877,0,26.8214,0.0000,1.00000,1727367000,1727368500,0,0,25,10,1.050,0.050,0,0,120,24,0,1,0,101,0,10,1.05,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
64,NASUSD,PERIOD_M5,1422,1372,861,815,450,1.913,1.811,3.724,6.209,1,35.000,35.900,40.300,38.100,0.8685,0.9423,57.53,55.35,19.444,19.944,1.80,5.40,2,2,1,1,861,815,744,689,13.59,15.46,14.50,117,126,0,0,0,2,5,5,8,5.20,1,445,3,12.00,12.00,12.00,0.00,2,62.950,62.900,61.650,65.800,12.800,-6.800,662,624,199,191,38715,80974,0,1,53,53,0,0,1,0.22,1,41,162,540,537,0,25.8929,0.0000,1.00000,1727367000,1727368500,0,0,25,30,1.650,0.050,0,0,120,24,0,1,0,36,0,30,1.65,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
42,NASUSD,PERIOD_M5,2133,2086,1351,1331,450,3.002,2.958,5.960,9.376,1,28.800,28.200,32.400,29.700,0.8889,0.9495,56.91,55.14,16.000,15.667,1.80,5.40,2,2,1,1,1351,1331,1222,1201,9.55,9.77,9.66,129,130,0,0,0,2,6,7,13,8.45,1,447,2,8.00,9.00,8.00,0.00,1,60.100,60.200,59.300,56.800,9.700,-3.100,1011,977,340,354,38715,80974,0,1,40,33,0,0,1,0.22,1,55,165,757,725,0,26.2000,0.0000,1.00000,1727367000,1727368500,0,0,25,20,1.350,0.050,0,0,120,24,0,1,0,48,0,20,1.35,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
86,NASUSD,PERIOD_M5,938,891,589,559,450,1.309,1.242,2.551,4.064,1,43.000,43.800,45.100,43.000,0.9534,1.0186,55.03,53.25,23.889,24.333,1.80,5.40,2,2,1,1,589,559,485,454,17.66,18.78,18.21,104,105,0,0,0,2,4,4,7,4.55,1,395,9,13.00,13.00,13.00,0.00,2,72.900,72.100,59.900,69.600,13.700,-6.300,479,449,110,110,38715,80974,0,1,53,53,0,0,1,0.22,1,29,143,336,316,0,26.2714,0.0000,1.00000,1727367000,1727368500,0,0,25,40,1.950,0.050,0,0,120,24,0,1,0,25,0,40,1.95,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
21,NASUSD,PERIOD_M5,2862,2849,1899,1912,450,4.220,4.249,8.469,12.691,1,26.700,24.550,27.700,26.200,0.9639,0.9370,54.74,55.50,14.833,13.639,1.80,5.40,2,2,1,1,1899,1912,1773,1775,6.64,7.17,6.90,126,137,0,0,0,2,9,8,15,9.75,1,448,2,6.00,7.00,7.00,0.00,1,60.000,57.300,58.450,56.450,10.350,-5.950,1396,1404,503,508,38715,80974,0,1,30,23,0,0,1,0.22,1,93,180,917,890,0,26.6286,0.0000,1.00000,1727367000,1727368500,0,0,25,15,1.050,0.050,0,0,120,24,0,1,0,82,0,15,1.05,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
43,NASUSD,PERIOD_M5,1907,1905,1148,1136,450,2.551,2.524,5.076,8.471,1,31.300,31.600,35.900,32.800,0.8719,0.9634,57.43,54.75,17.389,17.556,1.80,5.40,2,2,1,1,1148,1136,1007,1003,12.28,11.71,12.00,141,133,0,0,0,2,6,7,12,7.80,1,447,3,10.00,10.00,10.00,0.00,1,60.200,59.450,60.500,58.500,8.000,-5.250,854,842,294,294,38715,80974,0,1,50,43,0,0,1,0.22,1,55,165,736,737,0,26.0214,0.0000,1.00000,1727367000,1727368500,0,0,25,25,1.350,0.050,0,0,120,24,0,1,0,47,0,25,1.35,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
65,NASUSD,PERIOD_M5,1299,1246,770,742,450,1.711,1.649,3.360,5.656,1,38.950,35.600,40.050,41.200,0.9725,0.8641,54.50,57.67,21.639,19.778,1.80,5.40,2,2,1,1,770,742,641,620,16.75,16.44,16.60,129,122,0,0,0,2,5,5,8,5.20,1,435,3,12.00,12.00,12.00,0.00,2,68.600,64.900,59.900,68.850,13.700,-7.250,601,578,169,164,38715,80974,0,1,53,53,0,0,1,0.22,1,40,148,508,485,0,25.7786,0.0000,1.00000,1727367000,1727368500,0,0,25,35,1.650,0.050,0,0,120,24,0,1,0,33,0,35,1.65,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
87,NASUSD,PERIOD_M5,888,839,551,522,450,1.224,1.160,2.384,3.838,1,44.600,43.350,45.000,43.250,0.9911,1.0023,53.99,53.69,24.778,24.083,1.80,5.40,2,2,1,1,551,522,442,410,19.78,21.46,20.60,109,112,0,0,0,2,4,4,7,4.55,1,372,10,14.00,13.00,13.00,0.00,2,71.150,67.400,61.700,72.400,13.600,-2.900,454,419,97,103,38715,80974,0,1,53,53,0,0,1,0.22,1,28,137,320,306,0,26.0357,0.0000,1.00000,1727367000,1727368500,0,0,25,45,1.950,0.050,0,0,120,24,0,1,0,22,0,45,1.95,U30USD,0,0,0.05,14,30,22,0,120,24,0,100,14,0,300,1,1,1,1,RELATIVO_SONDA
