Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpRangeMinutes,InpBufferPoints,InpTrailFixedPts,InpSessionHour,InpSessionMin,InpCloseHour,InpCloseMin,InpCloseAtEnd,InpOneTradePerDay,InpEntryMode,InpRangeMode,InpLevelTF,InpPrevWindowMin,InpPendingExpiryMin,InpAllowLong,InpAllowShort,InpMinRangePts,InpMaxRangePts,InpRetestOffsetPts,InpUseGapFill,InpGapMinPoints,InpGapMinRR,InpUseEmaFilter,InpEmaFast,InpEmaSlow,InpFilterTF,InpUseSupertrend,InpStAtrPeriod,InpStMultiplier,InpStTF,InpUseCorrelation,InpCorrSymbol,InpCorrTF,InpCorrEmaFast,InpCorrEmaSlow,InpUseVwapFilter,InpVwapTF,InpRiskPercent,InpSLMode,InpAtrSlMult,InpAtrPeriodMgmt,InpTP1_R,InpTP1_ClosePct,InpBreakevenAtTP1,InpBEatR,InpUseTrailing,InpTrailMode,InpTrailTF,InpTrailAtrMult,InpUseRoundLevels,InpRoundStep,InpRoundMinDistPts,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpNewsFlatten,InpSlippagePts,InpMinStopPts,InpSkipIfTight,InpUseVolumeFilter,InpVolMult,InpVolAvgBars,InpMagic,InpMaxSpread,InpVerbose
96,-32241.92,-74.46171,0.46711,-0.97197,-5.00000,33.0875,433,5,100,300,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
115,-8058.28,-19.05031,0.71703,-0.78141,-5.00000,10.2857,423,40,200,300,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
180,-13209.96,-29.35547,0.72178,-0.75688,-5.00000,17.3642,450,5,400,400,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
336,-29639.90,-63.33312,0.65553,-0.91718,-5.00000,32.1182,468,5,100,800,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
372,-1502.97,-2.98801,0.97964,-0.11718,-1.10035,12.6236,503,5,400,800,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
151,-8612.02,-20.40763,0.74909,-0.59939,-5.00000,14.0324,422,40,100,400,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
300,-22844.40,-48.19494,0.71146,-0.90950,-5.00000,24.9751,474,5,200,700,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
148,-8261.37,-18.94810,0.79318,-0.77931,-5.00000,10.4788,436,25,100,400,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
244,-3478.86,-7.67960,0.92673,-0.37585,-3.48702,8.8573,453,25,100,600,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
8,-8381.34,-20.44229,0.56330,-0.85287,-5.00000,9.7953,410,45,100,100,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
48,-29455.56,-68.50130,0.46080,-0.96839,-5.00000,30.3398,430,5,100,200,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
235,-3816.89,-8.83539,0.88356,-0.33076,-4.64634,11.3101,432,40,400,500,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
16,-12269.93,-28.40262,0.48117,-0.85844,-5.00000,14.1255,432,25,200,100,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
36,-12610.59,-28.66043,0.56072,-0.81701,-5.00000,15.4104,440,5,400,100,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
280,-1630.18,-3.59070,0.95808,-0.24039,-1.74751,6.6181,454,25,400,600,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
19,-5139.36,-12.26578,0.67097,-0.65461,-5.00000,7.7578,419,40,200,100,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
144,-33311.79,-76.57883,0.48983,-0.96495,-5.00000,34.4341,435,5,100,400,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
355,-5284.05,-11.56247,0.88990,-0.36472,-4.43230,13.9751,457,40,200,800,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
31,-5936.49,-14.20213,0.63147,-0.81258,-5.00000,7.3014,418,40,300,100,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
24,-18354.63,-41.62048,0.47954,-0.93600,-5.00000,19.5744,441,5,300,100,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
52,-10003.91,-23.26491,0.66559,-0.73911,-5.00000,13.1908,430,25,100,200,8,0,17,30,1,1,0,0,16385,60,120,1,1,0,0,0,0,150,1.5,0,14,200,16385,0,10,2.5,16385,0,SPXUSD,16385,14,100,0,15,1,0,1.5,14,1,50,1,0,1,2,1,2,0,100,50,0,abtg_news.csv,3,30,30,0,,1,0,0,1,0,1.5,20,770101,0,1
