idx;dir;risultato_R;H4trend;ampiezza_pt;MAE_pt;MFE_pt;MAE_R;MFE_R;barre
424;LONG;1.41;DOWN;3480;470;7670;0.12;1.93;98
425;LONG;-1.00;UP;3670;4390;5670;1.05;1.36;92
426;SHORT;2.00;UP;1770;260;6480;0.11;2.85;34
427;LONG;2.00;DOWN;1950;1360;4960;0.56;2.02;79
428;LONG;2.00;UP;1900;110;4810;0.05;2.00;7
429;SHORT;1.58;UP;2200;610;4700;0.23;1.74;96
430;SHORT;-1.00;UP;930;1660;0;1.16;0.00;3
431;LONG;1.50;UP;1580;1270;3610;0.61;1.74;99
432;LONG;-1.00;UP;2050;2730;810;1.07;0.32;14
433;LONG;-1.00;UP;1390;2490;840;1.32;0.44;35
434;SHORT;-1.00;UP;1470;2670;1600;1.36;0.81;64
435;SHORT;-1.00;UP;1930;2440;2240;1.00;0.92;79
436;SHORT;-0.00;DOWN;1910;1150;2900;0.48;1.20;97
437;LONG;0.85;UP;1480;1740;2960;0.88;1.49;98
438;LONG;-1.00;UP;1320;1950;580;1.07;0.32;9
439;LONG;-1.00;UP;1720;2580;0;1.16;0.00;12
