idx;dir;risultato_R;H4trend;ampiezza_pt;MAE_pt;MFE_pt;MAE_R;MFE_R;barre
419;LONG;2.00;UP;2320;1000;6480;0.35;2.30;10
420;SHORT;2.00;UP;2790;980;6780;0.30;2.06;62
421;SHORT;-1.00;UP;2170;3060;310;1.15;0.12;7
422;SHORT;-1.00;UP;1860;2360;1880;1.00;0.80;97
423;SHORT;0.58;UP;4370;2680;5560;0.55;1.14;99
424;LONG;-1.00;DOWN;1760;2910;1800;1.29;0.80;22
425;SHORT;-1.00;DOWN;3090;3880;650;1.08;0.18;39
426;SHORT;-1.00;DOWN;4570;5190;0;1.02;0.00;10
427;SHORT;-1.00;UP;2400;2940;930;1.01;0.32;35
428;LONG;2.00;UP;3870;820;9170;0.19;2.10;60
429;SHORT;-1.00;UP;3640;4260;7220;1.03;1.74;83
430;LONG;-1.00;UP;2700;3510;870;1.10;0.27;11
