Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpRangeMinutes,InpBufferPoints,InpTrailFixedPts,InpSessionHour,InpSessionMin,InpCloseHour,InpCloseMin,InpCloseAtEnd,InpOneTradePerDay,InpEntryMode,InpRangeMode,InpLevelTF,InpPrevWindowMin,InpPendingExpiryMin,InpAllowLong,InpAllowShort,InpMinRangePts,InpMaxRangePts,InpRetestOffsetPts,InpFadeOffsetPts,InpDelayMinutes,InpDelayDirMode,InpUseGapFill,InpGapMinPoints,InpGapMinRR,InpUseEmaFilter,InpEmaFast,InpEmaSlow,InpFilterTF,InpUseSupertrend,InpStAtrPeriod,InpStMultiplier,InpStTF,InpUseSupertrend3,InpUseCorrelation,InpCorrSymbol,InpCorrTF,InpCorrEmaFast,InpCorrEmaSlow,InpUseVwapFilter,InpVwapTF,InpRiskPercent,InpSLMode,InpAtrSlMult,InpAtrPeriodMgmt,InpTP1_R,InpTP1_ClosePct,InpBreakevenAtTP1,InpBEatR,InpUseTrailing,InpTrailMode,InpTrailTF,InpTrailAtrMult,InpUseRoundLevels,InpRoundStep,InpRoundMinDistPts,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpNewsFlatten,InpSlippagePts,InpMinStopPts,InpSkipIfTight,InpUseVolumeFilter,InpVolMult,InpVolAvgBars,InpUseAtrFilter,InpAtrFilterBars,InpAtrFilterMult,InpMagic,InpMaxSpread,InpVerbose
286,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,55,400,600,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
130,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,55,300,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
371,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,60,300,800,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
32,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,45,300,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
189,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,50,400,400,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
256,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,25,200,600,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
18,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,35,200,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
40,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,25,400,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
109,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,10,200,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
208,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,25,200,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
239,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,60,400,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
209,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,30,200,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
61,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,10,200,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
323,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,60,300,700,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
1,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,10,100,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
99,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,20,100,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
2,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,15,100,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
82,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,55,300,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
8,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,45,100,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
196,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,25,100,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
76,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,25,300,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
354,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,35,200,800,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
71,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,60,200,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
355,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,40,200,800,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
59,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,60,100,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
195,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,20,100,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
44,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,45,400,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
145,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,10,100,400,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
86,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,15,400,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
39,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,20,400,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
53,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,30,100,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
298,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,55,100,700,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
51,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,20,100,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
300,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,5,200,700,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
315,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,20,300,700,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
108,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,5,200,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
100,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,25,100,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
120,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,5,300,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
170,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,15,300,400,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
221,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,30,300,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
202,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,55,100,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
21,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,50,200,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
126,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,35,300,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
27,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,20,300,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
14,7892.34,74.45604,1.17810,0.50689,13.58891,13.8117,106,15,200,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
138,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,35,400,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
36,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,5,400,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
234,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,35,400,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
31,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,40,300,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
136,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,25,400,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
83,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,60,300,200,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
244,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,25,100,600,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
382,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,55,400,800,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
171,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,20,300,400,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
106,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,55,100,300,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
177,5300.64,47.75351,1.11637,0.36354,8.96106,13.0286,111,50,300,400,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
4,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,25,100,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
200,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,45,100,500,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
7,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,40,100,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
180,4901.76,43.37841,1.10633,0.39988,8.31289,10.9049,113,5,400,400,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
0,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,5,100,100,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
144,9599.95,90.56557,1.21372,0.62860,15.63699,13.4996,106,5,100,400,14,30,21,45,1,1,0,2,16385,60,120,1,1,0,0,0,0,30,0,0,150,1.5,1,1,50,16388,0,10,2.5,16385,0,1,SPXUSD,16385,14,100,0,15,2,0,1.5,14,1,50,1,0,1,1,1,2,0,100,50,1,abtg_news.csv,3,30,30,0,,1,0,0,1,1,1.5,20,1,20,1,770201,0,1
