Time,Open,High,Low,Close,Volume
2015.06.15 04:27,17839.874,17840.992,17839.743,17840.992,29
2015.06.15 04:28,17840.725,17841.984,17840.712,17841.841,39
2015.06.15 04:29,17841.856,17841.976,17838.829,17841.838,42
2015.06.15 04:30,17841.945,17843.952,17841.736,17843.884,31
2015.06.15 04:31,17843.823,17844.951,17843.738,17843.944,47
2015.06.15 04:32,17843.858,17845.887,17842.865,17844.919,48
2015.06.15 04:33,17844.939,17845.997,17844.701,17845.941,34
2015.06.15 04:34,17845.753,17848.916,17844.600,17844.995,54
2015.06.15 04:35,17844.896,17846.977,17844.786,17846.959,36
2015.06.15 04:36,17846.918,17846.964,17844.763,17845.894,31
2015.06.15 04:37,17845.718,17847.987,17844.641,17847.905,43
2015.06.15 04:38,17848.000,17848.000,17844.737,17847.885,35
2015.06.15 04:39,17847.952,17850.974,17847.681,17848.986,53
2015.06.15 04:40,17848.844,17850.912,17848.705,17848.807,47
2015.06.15 04:41,17848.950,17848.995,17844.618,17844.984,39
2015.06.15 04:42,17844.936,17848.960,17844.870,17846.972,32
2015.06.15 04:43,17846.997,17847.926,17846.703,17846.793,23
2015.06.15 04:44,17846.869,17846.990,17838.984,17839.971,42
2015.06.15 04:45,17840.872,17841.977,17840.656,17840.758,46
2015.06.15 04:46,17840.773,17844.988,17839.689,17843.788,32
2015.06.15 04:47,17843.711,17844.966,17842.756,17842.821,24
2015.06.15 04:48,17842.739,17842.909,17839.622,17840.981,23
2015.06.15 04:49,17840.844,17841.989,17838.764,17838.919,29
2015.06.15 04:50,17838.735,17838.961,17836.675,17836.843,30
2015.06.15 04:51,17836.753,17837.939,17836.650,17836.889,38
2015.06.15 04:52,17836.714,17837.993,17836.690,17836.713,28
2015.06.15 04:53,17836.738,17836.989,17834.753,17834.753,29
2015.06.15 04:54,17834.971,17835.918,17832.682,17832.777,51
2015.06.15 04:55,17832.654,17834.925,17832.594,17834.876,40
2015.06.15 04:56,17834.857,17834.994,17832.600,17834.824,35
2015.06.15 04:57,17834.764,17834.944,17834.617,17834.696,23
2015.06.15 04:58,17834.897,17835.975,17834.529,17834.529,18
2015.06.15 04:59,17834.742,17837.969,17834.742,17837.969,17
2015.06.15 05:00,17837.816,17837.851,17835.781,17836.960,21
2015.06.15 05:01,17836.922,17840.999,17836.599,17838.806,35
2015.06.15 05:02,17838.721,17839.850,17838.538,17838.954,26
2015.06.15 05:03,17838.853,17840.988,17837.712,17840.930,49
2015.06.15 05:04,17840.947,17844.849,17839.773,17844.757,52
2015.06.15 05:05,17844.959,17845.862,17843.581,17844.838,68
2015.06.15 05:06,17844.949,17844.982,17840.840,17841.981,53
2015.06.15 05:07,17840.987,17843.989,17840.987,17841.702,33
2015.06.15 05:08,17841.920,17841.989,17841.667,17841.944,28
2015.06.15 05:09,17841.796,17841.999,17841.607,17841.815,29
2015.06.15 05:10,17842.980,17842.980,17838.763,17839.898,38
2015.06.15 05:11,17839.907,17843.971,17839.697,17843.689,35
2015.06.15 05:12,17843.725,17843.992,17843.706,17843.799,28
2015.06.15 05:13,17843.994,17843.998,17843.648,17843.924,23
2015.06.15 05:14,17843.926,17845.993,17843.668,17845.782,37
2015.06.15 05:15,17845.845,17846.000,17843.783,17843.863,38
2015.06.15 05:16,17843.897,17843.999,17842.687,17842.741,18
2015.06.15 05:17,17842.767,17846.956,17842.767,17845.808,55
2015.06.15 05:18,17845.941,17845.941,17844.725,17844.919,23
2015.06.15 05:19,17844.884,17846.981,17842.895,17844.899,47
2015.06.15 05:20,17844.881,17844.995,17842.642,17842.916,17
2015.06.15 05:21,17842.991,17842.991,17837.787,17838.740,35
2015.06.15 05:22,17838.931,17838.931,17833.566,17835.876,31
2015.06.15 05:23,17835.917,17835.987,17832.831,17835.883,38
2015.06.15 05:24,17835.972,17837.997,17835.669,17837.983,51
2015.06.15 05:25,17837.761,17839.979,17837.527,17839.750,52
2015.06.15 05:26,17839.820,17839.989,17833.640,17833.906,43
2015.06.15 05:27,17833.626,17835.994,17833.626,17835.911,31
2015.06.15 05:28,17835.870,17841.981,17835.704,17841.981,35
2015.06.15 05:29,17841.992,17844.997,17841.579,17844.711,35
2015.06.15 05:30,17844.933,17844.933,17838.645,17838.964,35
2015.06.15 05:31,17838.757,17840.999,17833.699,17835.838,46
2015.06.15 05:32,17835.933,17836.905,17833.654,17836.610,17
2015.06.15 05:33,17836.917,17836.917,17830.887,17831.771,40
2015.06.15 05:34,17831.894,17833.978,17830.687,17833.978,28
2015.06.15 05:35,17833.994,17837.975,17833.675,17834.932,58
2015.06.15 05:36,17834.742,17834.981,17831.641,17831.845,44
2015.06.15 05:37,17831.763,17833.800,17830.652,17833.800,29
2015.06.15 05:38,17833.999,17841.917,17833.779,17838.719,57
2015.06.15 05:39,17838.775,17838.963,17836.746,17837.702,37
2015.06.15 05:40,17837.970,17837.970,17835.614,17836.666,37
2015.06.15 05:41,17837.760,17838.907,17836.611,17837.720,42
2015.06.15 05:42,17837.919,17837.995,17833.527,17833.935,21
2015.06.15 05:43,17833.964,17835.972,17830.938,17831.863,37
2015.06.15 05:44,17831.847,17831.999,17830.687,17830.980,42
2015.06.15 05:45,17830.861,17831.977,17830.607,17830.661,48
2015.06.15 05:46,17830.926,17830.961,17828.933,17828.940,29
2015.06.15 05:47,17827.616,17829.983,17827.616,17827.741,39
2015.06.15 05:48,17827.700,17831.986,17827.700,17831.792,31
2015.06.15 05:49,17832.956,17833.899,17831.665,17833.791,43
2015.06.15 05:50,17833.623,17834.972,17833.623,17834.757,34
2015.06.15 05:51,17835.986,17837.949,17835.986,17836.764,48
2015.06.15 05:52,17836.755,17836.952,17833.664,17833.849,34
2015.06.15 05:53,17833.900,17833.974,17831.703,17831.804,28
2015.06.15 05:54,17831.998,17831.998,17826.636,17826.718,20
2015.06.15 05:55,17826.897,17828.998,17826.737,17827.755,40
2015.06.15 05:56,17828.743,17829.950,17823.732,17823.772,55
2015.06.15 05:57,17823.682,17825.815,17823.682,17824.710,18
2015.06.15 05:58,17824.788,17825.000,17823.589,17824.695,30
2015.06.15 05:59,17824.816,17826.910,17823.542,17825.893,20
2015.06.15 06:00,17825.940,17829.948,17825.693,17829.945,31
2015.06.15 06:01,17829.689,17829.982,17826.623,17829.972,51
2015.06.15 06:02,17829.969,17832.934,17829.754,17832.898,28
2015.06.15 06:03,17832.868,17834.967,17831.605,17833.849,44
2015.06.15 06:04,17833.950,17833.993,17831.630,17832.758,56
2015.06.15 06:05,17832.993,17833.978,17831.731,17831.731,29
2015.06.15 06:06,17831.754,17831.961,17829.485,17829.912,54
2015.06.15 06:07,17829.705,17829.986,17828.633,17829.762,29
2015.06.15 06:08,17829.894,17829.986,17827.632,17827.634,61
2015.06.15 06:09,17828.863,17828.997,17825.654,17828.633,42
2015.06.15 06:10,17828.838,17828.912,17825.652,17825.695,27
2015.06.15 06:11,17825.862,17825.975,17820.472,17820.953,40
2015.06.15 06:12,17820.916,17821.900,17815.938,17815.969,72
2015.06.15 06:13,17815.851,17820.894,17814.641,17820.863,79
2015.06.15 06:14,17820.937,17826.944,17820.929,17825.881,71
2015.06.15 06:15,17825.974,17826.924,17824.547,17826.924,66
2015.06.15 06:16,17826.802,17835.999,17825.625,17834.734,58
2015.06.15 06:17,17834.768,17834.989,17829.628,17829.628,56
2015.06.15 06:18,17829.666,17836.952,17828.634,17836.839,57
2015.06.15 06:19,17836.888,17836.963,17833.654,17833.921,46
2015.06.15 06:20,17833.728,17834.989,17832.665,17834.834,28
2015.06.15 06:21,17834.740,17836.988,17834.623,17836.722,35
2015.06.15 06:22,17836.931,17836.970,17835.552,17835.667,41
2015.06.15 06:23,17835.736,17835.991,17829.545,17832.887,40
2015.06.15 06:24,17832.899,17833.964,17831.691,17833.964,31
2015.06.15 06:25,17833.769,17837.990,17833.683,17835.998,51
2015.06.15 06:26,17835.805,17839.987,17835.735,17837.894,56
2015.06.15 06:27,17837.877,17838.964,17837.596,17838.717,37
2015.06.15 06:28,17838.976,17840.981,17838.895,17839.787,46
2015.06.15 06:29,17839.721,17844.927,17839.721,17842.732,70
2015.06.15 06:30,17842.954,17843.905,17841.710,17842.759,48
2015.06.15 06:31,17842.958,17843.993,17841.735,17841.735,42
2015.06.15 06:32,17841.953,17841.992,17838.707,17841.871,42
