file;expert;ora_piena;data;ora;simbolo;lato;uscita;livello_richiesto;prezzo_eseguito;volume;profitto;scarto_sfav
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.05.30 07:12:24;2025.05.30;7;D30EUR;long;tp;24017.1;24017.5;18.7;2247.74;-0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.05.30 17:27:30;2025.05.30;17;D30EUR;long;sl;23952.9;23950.0;7.8;-1153.62;2.900000000001455
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.02 07:57:46;2025.06.02;7;D30EUR;long;sl;23859.6;23857.1;60.1;-1280.13;2.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.02 08:27:29;2025.06.02;8;D30EUR;long;sl;23834.0;23833.6;9.1;-1122.03;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.02 10:46:48;2025.06.02;10;D30EUR;long;sl;23828.6;23828.6;12.7;-1103.63;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.03 08:18:28;2025.06.03;8;D30EUR;long;sl;23969.6;23967.6;23.6;-1139.88;2.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.03 09:12:04;2025.06.03;9;D30EUR;long;sl;23854.6;23854.4;38.4;-1090.56;0.19999999999708962
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.03 16:24:09;2025.06.03;16;D30EUR;long;tp;24081.2;24081.7;12.1;2152.59;-0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.04 14:49:50;2025.06.04;14;D30EUR;long;tp;24209.2;24209.5;38.5;2198.35;-0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.04 15:08:01;2025.06.04;15;D30EUR;long;sl;24150.5;24150.5;28.0;-1117.2;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.05 08:43:05;2025.06.05;8;D30EUR;long;tp;24326.2;24326.4;18.6;2213.4;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.05 14:46:42;2025.06.05;14;D30EUR;long;sl;24231.7;24230.8;23.2;-1146.08;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.05 15:23:45;2025.06.05;15;D30EUR;long;tp;24275.5;24276.3;62.3;2280.18;-0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.05 17:52:41;2025.06.05;17;D30EUR;long;sl;24231.7;24231.3;11.6;-1135.64;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.06 08:09:47;2025.06.06;8;D30EUR;long;sl;24247.6;24247.1;26.8;-1139.0;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.06 13:30:18;2025.06.06;13;D30EUR;long;tp;24316.3;24316.5;31.0;2232.0;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.09 08:00:34;2025.06.09;8;D30EUR;long;sl;24245.0;24244.1;54.4;-1185.92;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.09 12:46:02;2025.06.09;12;D30EUR;long;sl;24151.6;24151.4;17.3;-1126.23;0.19999999999708962
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.10 03:49:01;2025.06.10;3;D30EUR;long;tp;24248.8;24249.1;26.9;2230.01;-0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.10 08:02:19;2025.06.10;8;D30EUR;long;sl;24128.4;24127.1;17.7;-1152.27;1.3000000000029104
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.10 09:11:26;2025.06.10;9;D30EUR;long;sl;24086.1;24086.1;28.8;-1120.32;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.10 19:00:18;2025.06.10;19;D30EUR;long;sl;23956.6;23956.2;7.7;-1111.11;0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.11 02:25:27;2025.06.11;2;D30EUR;long;sl;23950.2;23949.8;20.0;-1106.0;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.11 13:30:02;2025.06.11;13;D30EUR;long;tp;24137.1;24138.6;12.5;2196.25;-1.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.11 16:08:22;2025.06.11;16;D30EUR;long;sl;23945.6;23941.6;16.1;-1173.69;4.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.12 08:00:08;2025.06.12;8;D30EUR;long;sl;23749.1;23746.3;26.7;-1172.13;2.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.12 08:26:25;2025.06.12;8;D30EUR;long;sl;23744.8;23743.8;23.2;-1111.28;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.13 08:36:01;2025.06.13;8;D30EUR;long;tp;23487.9;23489.2;15.8;2163.02;-1.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.15 23:10:27;2025.06.15;23;D30EUR;long;sl;23352.7;23351.9;9.4;-1101.68;0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.17 00:00:00;2025.06.17;0;D30EUR;long;sl;23546.2;23501.5;9.6;-1504.32;44.70000000000073
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.17 10:21:06;2025.06.17;10;D30EUR;long;sl;23388.7;23384.9;25.7;-1166.78;3.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.17 18:30:00;2025.06.17;18;D30EUR;long;sl;23358.4;23356.9;7.7;-1065.68;1.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.18 15:00:48;2025.06.18;15;D30EUR;long;sl;23276.4;23276.4;55.7;-1047.16;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.18 19:57:10;2025.06.18;19;D30EUR;long;sl;23273.4;23271.4;10.3;-1054.72;2.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.19 02:04:41;2025.06.19;2;D30EUR;long;sl;23258.4;23239.6;18.5;-1372.7;18.80000000000291
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.19 07:23:05;2025.06.19;7;D30EUR;long;sl;23180.1;23179.3;63.2;-1061.76;0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.19 08:21:07;2025.06.19;8;D30EUR;long;sl;23147.3;23147.3;21.3;-998.97;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.19 14:48:55;2025.06.19;14;D30EUR;long;sl;23100.3;23100.0;19.5;-996.45;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.20 12:04:13;2025.06.20;12;D30EUR;long;tp;23330.0;23332.8;18.9;2014.74;-2.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.22 23:05:15;2025.06.22;23;D30EUR;long;sl;23243.4;23163.6;8.1;-1645.11;79.80000000000291
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.23 08:22:00;2025.06.23;8;D30EUR;long;tp;23299.8;23300.3;21.9;1973.19;-0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.23 12:45:30;2025.06.23;12;D30EUR;long;sl;23156.3;23154.8;7.7;-1007.93;1.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.23 20:57:50;2025.06.23;20;D30EUR;long;tp;23427.0;23427.9;8.5;1986.45;-0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.25 11:12:08;2025.06.25;11;D30EUR;long;sl;23518.1;23518.1;5.8;-1001.08;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.25 15:01:08;2025.06.25;15;D30EUR;long;sl;23497.0;23495.5;44.9;-1068.62;1.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.27 01:20:46;2025.06.27;1;D30EUR;long;tp;23780.8;23782.4;10.1;1997.78;-1.6000000000021828
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.06.30 09:18:00;2025.06.30;9;D30EUR;long;sl;24030.4;24029.4;35.0;-1043.0;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.01 02:10:04;2025.07.01;2;D30EUR;long;tp;23974.8;23974.8;23.9;1998.04;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.01 07:30:05;2025.07.01;7;D30EUR;long;sl;23942.7;23938.8;53.6;-1227.44;3.900000000001455
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.01 08:12:43;2025.07.01;8;D30EUR;long;sl;23923.7;23923.3;42.8;-1022.92;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.01 09:04:59;2025.07.01;9;D30EUR;long;sl;23857.3;23857.3;19.2;-994.56;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.02 08:13:32;2025.07.02;8;D30EUR;long;sl;23723.3;23723.1;15.0;-988.5;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.02 09:20:11;2025.07.02;9;D30EUR;long;tp;23792.5;23792.6;32.2;1954.54;-0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.02 13:15:50;2025.07.02;13;D30EUR;long;sl;23723.3;23723.1;17.1;-998.64;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.03 10:32:15;2025.07.03;10;D30EUR;long;sl;23793.4;23792.1;20.8;-1008.8;1.3000000000029104
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.04 08:30:04;2025.07.04;8;D30EUR;long;sl;23790.4;23790.4;17.3;-973.99;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.07 16:39:31;2025.07.07;16;D30EUR;long;tp;24075.6;24075.7;8.7;1927.05;-0.10000000000218279
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.09 08:00:30;2025.07.09;8;D30EUR;long;tp;24278.1;24285.6;10.7;2046.91;-7.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.10 12:52:57;2025.07.10;12;D30EUR;long;sl;24544.6;24544.5;31.6;-1004.88;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.11 09:09:34;2025.07.11;9;D30EUR;long;sl;24269.9;24267.7;17.0;-1026.8;2.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.13 23:05:15;2025.07.13;23;D30EUR;long;sl;24162.2;24085.5;9.6;-1713.6;76.70000000000073
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.14 08:36:05;2025.07.14;8;D30EUR;long;tp;24081.4;24083.4;26.7;1981.14;-2.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.15 12:21:21;2025.07.15;12;D30EUR;long;sl;24168.3;24167.9;12.0;-987.6;0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.15 15:26:42;2025.07.15;15;D30EUR;long;sl;24125.9;24125.9;23.0;-972.9;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.16 08:01:48;2025.07.16;8;D30EUR;long;tp;24013.9;24015.2;32.2;1967.42;-1.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.16 13:16:15;2025.07.16;13;D30EUR;long;tp;24175.8;24178.2;13.6;1993.76;-2.400000000001455
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.16 16:35:00;2025.07.16;16;D30EUR;long;sl;24013.9;24013.6;7.3;-1002.29;0.3000000000029104
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.18 19:37:01;2025.07.18;19;D30EUR;long;sl;24175.5;24175.4;8.8;-992.64;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.22 05:12:00;2025.07.22;5;D30EUR;long;sl;24181.5;24178.1;13.4;-1027.78;3.400000000001455
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.22 08:39:50;2025.07.22;8;D30EUR;long;sl;24168.9;24167.7;19.2;-994.56;1.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.22 09:57:34;2025.07.22;9;D30EUR;long;sl;24110.5;24109.5;16.2;-976.86;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.23 15:05:04;2025.07.23;15;D30EUR;long;sl;24130.9;24128.9;13.9;-978.56;2.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.24 07:44:19;2025.07.24;7;D30EUR;long;sl;24483.9;24483.2;16.2;-954.18;0.7000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.24 08:50:09;2025.07.24;8;D30EUR;long;sl;24437.7;24436.8;22.2;-950.16;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.24 09:32:06;2025.07.24;9;D30EUR;long;tp;24489.7;24489.8;66.9;1853.13;-0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.25 07:21:51;2025.07.25;7;D30EUR;long;sl;24203.5;24203.1;44.8;-958.72;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.25 19:13:49;2025.07.25;19;D30EUR;long;tp;24309.5;24309.5;11.3;1859.98;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.30 21:02:40;2025.07.30;21;D30EUR;long;tp;24313.7;24326.6;16.1;2101.05;-12.899999999997817
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.07.31 08:00:00;2025.07.31;8;D30EUR;long;tp;24383.7;24385.1;32.5;1989.0;-1.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.01 14:13:00;2025.08.01;14;D30EUR;long;sl;23526.5;23526.0;11.5;-991.3;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.04 08:00:02;2025.08.04;8;D30EUR;long;sl;23517.2;23515.2;29.6;-1041.92;2.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.04 08:55:25;2025.08.04;8;D30EUR;long;tp;23679.8;23680.1;16.5;1942.05;-0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.05 15:48:10;2025.08.05;15;D30EUR;long;sl;23790.7;23788.9;14.7;-1017.24;1.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.05 18:41:59;2025.08.05;18;D30EUR;long;tp;23913.5;23913.7;22.7;1965.82;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.06 00:56:28;2025.08.06;0;D30EUR;long;sl;23854.1;23853.2;36.2;-1031.7;0.8999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.06 02:00:31;2025.08.06;2;D30EUR;long;sl;23844.8;23844.4;31.8;-998.52;0.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.06 11:47:32;2025.08.06;11;D30EUR;long;sl;23833.9;23828.2;6.8;-1016.6;5.700000000000728
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.07 00:00:00;2025.08.07;0;D30EUR;long;tp;23976.2;23988.5;16.8;2138.64;-12.299999999999272
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.07 09:00:55;2025.08.07;9;D30EUR;long;tp;24024.2;24025.6;23.9;2002.82;-1.3999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.07 15:44:24;2025.08.07;15;D30EUR;long;tp;24247.7;24250.6;52.5;2168.25;-2.899999999997817
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.08 08:43:21;2025.08.08;8;D30EUR;long;sl;24092.1;24092.1;8.3;-1024.22;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.08 09:11:52;2025.08.08;9;D30EUR;long;tp;24161.4;24161.6;44.1;2046.24;-0.19999999999708962
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.11 09:01:13;2025.08.11;9;D30EUR;long;sl;24092.1;24092.0;14.8;-1038.96;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.11 14:48:52;2025.08.11;14;D30EUR;long;sl;24052.5;24052.5;52.3;-1025.08;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.11 15:30:56;2025.08.11;15;D30EUR;long;sl;24055.0;24054.6;61.1;-1038.7;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.12 08:05:13;2025.08.12;8;D30EUR;long;sl;24115.6;24115.6;20.5;-1004.5;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.12 09:43:23;2025.08.12;9;D30EUR;long;sl;24053.1;24053.0;17.7;-996.51;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.14 09:04:27;2025.08.14;9;D30EUR;long;tp;24299.0;24299.3;8.2;1957.34;-0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.15 11:26:39;2025.08.15;11;D30EUR;long;sl;24428.0;24427.5;25.0;-1012.5;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.15 15:17:58;2025.08.15;15;D30EUR;long;sl;24331.9;24331.5;72.5;-1022.25;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.18 07:12:07;2025.08.18;7;D30EUR;long;sl;24397.7;24396.8;49.9;-1027.94;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.19 08:01:37;2025.08.19;8;D30EUR;long;tp;24371.3;24372.1;49.8;1982.04;-0.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.19 08:52:49;2025.08.19;8;D30EUR;long;sl;24290.7;24290.5;47.0;-1001.1;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.19 09:50:12;2025.08.19;9;D30EUR;long;tp;24371.3;24376.1;38.3;2144.8;-4.799999999999272
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.21 11:31:32;2025.08.21;11;D30EUR;long;sl;24214.6;24213.5;18.0;-1022.4;1.0999999999985448
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.21 12:37:02;2025.08.21;12;D30EUR;long;sl;24198.5;24198.1;26.7;-1001.25;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.22 15:00:05;2025.08.22;15;D30EUR;long;tp;24374.3;24378.8;14.7;2024.19;-4.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.25 09:38:49;2025.08.25;9;D30EUR;long;tp;24279.3;24280.0;50.0;2035.0;-0.7000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.26 01:16:00;2025.08.26;1;D30EUR;long;sl;24259.5;24239.3;43.4;-1896.58;20.200000000000728
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.26 08:01:36;2025.08.26;8;D30EUR;long;sl;24105.8;24104.0;26.1;-1044.0;1.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.27 09:34:34;2025.08.27;9;D30EUR;long;sl;24055.0;24054.9;9.5;-981.35;0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.27 15:32:31;2025.08.27;15;D30EUR;long;sl;24010.9;24009.9;15.3;-988.38;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.28 00:37:14;2025.08.28;0;D30EUR;long;sl;24009.3;24009.0;75.0;-990.0;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.28 12:20:08;2025.08.28;12;D30EUR;long;sl;23972.3;23971.8;7.6;-956.08;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.29 07:48:03;2025.08.29;7;D30EUR;long;sl;23969.7;23969.5;8.5;-942.65;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.29 09:04:27;2025.08.29;9;D30EUR;long;sl;23914.8;23911.3;8.5;-966.45;3.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.08.29 09:46:27;2025.08.29;9;D30EUR;long;sl;23879.8;23877.3;18.0;-973.8;2.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.02 08:12:43;2025.09.02;8;D30EUR;long;sl;23874.3;23873.6;10.0;-918.0;0.7000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.03 08:17:02;2025.09.03;8;D30EUR;long;sl;23560.8;23560.8;20.4;-905.76;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.03 10:33:30;2025.09.03;10;D30EUR;long;tp;23642.4;23642.4;24.8;1795.52;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.04 11:12:23;2025.09.04;11;D30EUR;long;tp;23735.6;23735.8;11.8;1821.92;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.05 13:30:27;2025.09.05;13;D30EUR;long;sl;23758.1;23756.3;13.1;-956.3;1.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.05 14:47:54;2025.09.05;14;D30EUR;long;sl;23742.3;23741.3;17.4;-941.34;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.08 13:05:57;2025.09.08;13;D30EUR;long;sl;23670.1;23667.8;16.0;-950.4;2.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.09 10:03:37;2025.09.09;10;D30EUR;long;sl;23654.7;23654.5;11.3;-901.74;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.09 11:10:54;2025.09.09;11;D30EUR;long;tp;23755.9;23756.1;24.8;1795.52;-0.19999999999708962
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.09 15:00:59;2025.09.09;15;D30EUR;long;sl;23655.0;23654.5;27.1;-926.82;0.5
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.10 06:52:25;2025.09.10;6;D30EUR;long;sl;23808.1;23807.8;70.0;-924.0;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.10 08:01:03;2025.09.10;8;D30EUR;long;sl;23795.0;23794.8;25.7;-896.93;0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.10 09:32:18;2025.09.10;9;D30EUR;long;sl;23790.3;23788.4;20.5;-924.55;1.8999999999978172
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.11 06:56:41;2025.09.11;6;D30EUR;long;sl;23585.6;23585.4;31.0;-880.4;0.19999999999708962
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.11 08:27:07;2025.09.11;8;D30EUR;long;sl;23578.4;23575.6;20.4;-922.08;2.8000000000029104
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.11 14:48:41;2025.09.11;14;D30EUR;long;tp;23742.9;23742.9;13.7;1715.24;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.12 08:43:36;2025.09.12;8;D30EUR;long;sl;23704.3;23704.3;18.0;-871.2;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.12 11:04:05;2025.09.12;11;D30EUR;long;sl;23601.6;23601.6;16.6;-864.86;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.16 08:09:20;2025.09.16;8;D30EUR;long;sl;23668.5;23668.2;19.6;-860.44;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.16 10:48:48;2025.09.16;10;D30EUR;long;sl;23629.5;23628.6;17.9;-860.99;0.9000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.17 08:19:28;2025.09.17;8;D30EUR;long;tp;23454.5;23454.8;28.4;1684.12;-0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.18 08:10:19;2025.09.18;8;D30EUR;long;tp;23557.0;23559.3;10.1;1724.07;-2.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.18 15:19:08;2025.09.18;15;D30EUR;long;tp;23653.4;23654.6;34.6;1785.36;-1.1999999999970896
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.19 10:47:01;2025.09.19;10;D30EUR;long;sl;23653.4;23653.0;17.3;-894.41;0.4000000000014552
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.22 07:25:29;2025.09.22;7;D30EUR;long;sl;23595.0;23593.2;11.1;-899.1;1.7999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.23 08:42:07;2025.09.23;8;D30EUR;long;tp;23670.5;23670.7;10.3;1734.52;-0.2000000000007276
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.23 18:40:56;2025.09.23;18;D30EUR;long;sl;23561.0;23560.0;8.5;-893.35;1.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.24 13:04:00;2025.09.24;13;D30EUR;long;tp;23641.4;23645.1;17.8;1813.82;-3.6999999999970896
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.25 07:41:23;2025.09.25;7;D30EUR;long;sl;23672.2;23671.9;41.1;-908.31;0.2999999999992724
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.25 08:47:29;2025.09.25;8;D30EUR;long;sl;23577.8;23577.8;32.6;-886.72;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.25 09:22:00;2025.09.25;9;D30EUR;long;sl;23589.8;23589.8;58.1;-877.31;0.0
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.29 09:46:03;2025.09.29;9;D30EUR;long;tp;23801.9;23802.0;31.1;1738.49;-0.09999999999854481
D30EUR_00_long_report_singola.htm;ABTG_AtrExhaustVol;2025.09.29 14:50:55;2025.09.29;14;D30EUR;long;sl;23700.5;23700.0;37.5;-903.75;0.5
