Pass,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Equity DD %,Trades,InpCrossLookback,InpHACount,InpAdxMin,InpRequireAdxRising,InpMaxDistATR,InpMaxDistEma21ATR,InpUsaGuardian,InpTimeframe,InpEmaFast,InpEmaMid,InpEmaSlow,InpEmaSlopeBars,InpRequireAlignment,InpHAWickRatio,InpHABodyFactor,InpAdxPeriod,InpAdxRising,InpRequireDI,InpMinRR,InpEntryMode,InpPullbackRef,InpPendingExpiryBars,InpAllowLong,InpAllowShort,InpSLMode,InpSwingLookback,InpAtrPeriod,InpAtrSLmult,InpSLBufferPts,InpTP_R,InpPartialR,InpPartialPct,InpBreakeven,InpTrailMode,InpTrailAtrMult,InpExitOnCross,InpExitOnHAflip,InpRiskPercent,InpMaxTradesPerDay,InpStopAfterLosses,InpUseNewsFilter,InpNewsFile,InpNewsMinImpact,InpNewsBeforeMin,InpNewsAfterMin,InpNewsShiftMinutes,InpNewsCurrencies,InpComment,InpFridayClose,InpFridayCloseHour,InpMagic,InpMaxSpread,InpVerbose
83,0.00,0.00000,0.00000,0.00000,0.00000,0.0000,0,7,3,25,0,0.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
61,428.18,9.11021,1.42881,0.89134,3.77129,4.7927,47,5,2,20,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
28,-175.43,-7.62739,0.69979,-0.62984,-2.54972,2.7596,23,5,3,20,0,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
135,-95.23,-10.58111,0.55120,-0.50520,-0.64773,1.8676,9,3,3,20,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
117,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,3,3,25,1,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
44,-83.70,-3.34800,0.85579,-0.20561,-1.31080,4.0615,25,7,2,25,1,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
101,-83.75,-6.97917,0.72818,-0.41762,-0.85752,1.9869,12,7,3,20,0,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
12,45.30,22.71000,378.50000,0.99190,0.39251,0.4546,2,3,2,20,1,0.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
84,45.30,22.71000,378.50000,0.99190,0.39251,0.4546,2,3,2,20,1,0.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
62,524.78,10.09192,1.50776,1.02628,4.25016,5.1016,52,7,2,20,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
29,-260.98,-10.43920,0.61043,-0.73671,-3.65026,3.5098,25,7,3,20,0,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
136,-83.75,-6.97917,0.72818,-0.41762,-0.85752,1.9869,12,5,3,20,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
118,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,5,3,25,1,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
45,-191.13,-19.11300,0.36362,-0.53544,-1.42381,3.5366,10,3,3,25,1,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
85,146.99,24.57500,320.54348,1.70542,1.33482,0.8423,6,5,2,20,1,0.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
13,146.99,24.57500,320.54348,1.70542,1.33482,0.8423,6,5,2,20,1,0.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
102,-91.53,-15.25500,0.40468,-0.39694,-0.58996,2.2846,6,3,2,25,0,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
63,236.80,10.76364,1.56443,1.14512,3.52654,2.0488,22,3,3,20,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
30,37.72,3.14333,1.14278,0.13559,0.34776,2.7562,12,3,2,25,0,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
119,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,7,3,25,1,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
137,-83.75,-6.97917,0.72818,-0.41762,-0.85752,1.9869,12,7,3,20,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
86,146.99,24.57500,320.54348,1.70542,1.33482,0.8423,6,7,2,20,1,0.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
14,146.99,24.57500,320.54348,1.70542,1.33482,0.8423,6,7,2,20,1,0.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
46,-95.58,-5.97375,0.72083,-0.36563,-1.26376,2.5899,16,5,3,25,1,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
103,-161.67,-23.09571,0.27626,-0.70111,-1.19696,2.3006,7,5,2,25,0,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
87,54.56,27.34500,420.69231,1.40113,0.38658,0.3859,2,3,3,20,1,0.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
15,54.56,27.34500,420.69231,1.40113,0.38658,0.3859,2,3,3,20,1,0.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
120,-246.98,-22.45273,0.30354,-0.68659,-2.52146,3.5640,11,3,2,20,0,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
138,-91.53,-15.25500,0.40468,-0.39694,-0.58996,2.2846,6,3,2,25,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
31,-79.60,-3.79048,0.83912,-0.21688,-1.31700,3.6618,21,5,2,25,0,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
104,-161.67,-23.09571,0.27626,-0.70111,-1.19696,2.3006,7,7,2,25,0,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
47,-99.68,-4.98400,0.76709,-0.35939,-1.53420,2.7480,20,7,3,25,1,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
64,351.85,9.02179,1.44497,1.12574,3.57123,3.0966,39,5,3,20,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
88,54.56,27.34500,420.69231,1.40113,0.38658,0.3859,2,5,3,20,1,0.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
16,54.56,27.34500,420.69231,1.40113,0.38658,0.3859,2,5,3,20,1,0.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
139,-161.67,-23.09571,0.27626,-0.70111,-1.19696,2.3006,7,5,2,25,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
121,-108.16,-6.00889,0.74530,-0.33450,-2.15413,3.2260,18,5,2,20,0,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
105,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,3,3,25,0,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
32,-83.70,-3.34800,0.85579,-0.20561,-1.31080,4.0615,25,7,2,25,0,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
48,342.65,11.42167,1.55359,0.98395,4.53867,3.4502,30,3,2,20,0,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
89,54.56,27.34500,420.69231,1.40113,0.38658,0.3859,2,7,3,20,1,0.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
65,373.10,8.88333,1.44906,1.05811,3.39929,3.4935,42,7,3,20,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
17,54.56,27.34500,420.69231,1.40113,0.38658,0.3859,2,7,3,20,1,0.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
140,-161.67,-23.09571,0.27626,-0.70111,-1.19696,2.3006,7,7,2,25,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
122,-108.16,-6.00889,0.74530,-0.33450,-2.15413,3.2260,18,7,2,20,0,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
106,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,5,3,25,0,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
33,-191.13,-19.11300,0.36362,-0.53544,-1.42381,3.5366,10,3,3,25,0,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
125,-88.48,-7.37333,0.71726,-0.43874,-0.89409,1.9969,12,7,3,20,0,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
66,-34.66,-1.73300,0.91904,-0.10767,-0.64476,3.1895,20,3,2,25,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
49,428.18,9.11021,1.42881,0.89134,3.77129,4.7927,47,5,2,20,0,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
53,443.23,10.55310,1.52978,1.25768,3.90345,3.4896,42,7,3,20,0,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
141,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,3,3,25,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
123,-95.23,-10.58111,0.55120,-0.50520,-0.64773,1.8676,9,3,3,20,0,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
107,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,7,3,25,0,1.0,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
34,-95.58,-5.97375,0.72083,-0.36563,-1.26376,2.5899,16,5,3,25,0,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
71,536.69,14.50514,1.86040,1.64619,5.55981,3.2282,37,7,3,25,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
67,183.82,5.25200,1.24639,0.47390,2.35191,3.8699,35,5,2,25,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
142,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,5,3,25,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
52,375.06,9.61692,1.46969,1.19298,3.72829,3.1130,39,5,3,20,0,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
50,524.78,10.09192,1.50776,1.02628,4.25016,5.1016,52,7,2,20,0,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
124,-83.75,-6.97917,0.72818,-0.41762,-0.85752,1.9869,12,5,3,20,0,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
69,-93.41,-5.49471,0.78209,-0.34504,-1.38603,2.6822,17,3,3,25,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
35,-99.68,-4.98400,0.76709,-0.35939,-1.53420,2.7480,20,7,3,25,0,1.0,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
143,-99.94,-16.65667,0.38370,-0.51726,-0.58304,1.9142,6,7,3,25,1,1.5,1,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
70,368.37,11.51156,1.62905,1.27911,4.63372,2.8516,32,5,3,25,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
68,385.66,9.18238,1.48720,0.89020,3.86782,4.3223,42,7,2,25,1,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
51,236.80,10.76364,1.56443,1.14512,3.52654,2.0488,22,3,3,20,0,1.5,0,1,16385,9,21,50,3,1,0.3,0.6,14,1,1,1,0,0,3,1,1,0,10,14,1,0,3,1,50,1,0,2,1,0,1,2,2,0,abtg_news.csv,3,30,30,0,USD,GOLDENCROSS OTT,0,20,778745,0,0
